Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
10/27/2018,16:00,-1.981,-,-1.45
10/27/2018,17:00,-1.158,-,-0.83
10/27/2018,18:00,-0.224,-,-0.03
10/27/2018,19:00,0.616,-,0.7
10/27/2018,20:00,1.182,-,1.29
10/27/2018,21:00,1.365,-,1.51
10/27/2018,22:00,1.18,-,1.27
10/27/2018,23:00,0.718,-,0.79
10/28/2018,0:00,0.125,-,0.3
10/28/2018,1:00,-0.43,-,-0.19
10/28/2018,2:00,-0.794,-,-0.38
10/28/2018,3:00,-0.819,-,-0.3
10/28/2018,4:00,-0.414,-,-0.04
10/28/2018,5:00,0.31,-,0.42
10/28/2018,6:00,1.094,-,0.97
10/28/2018,7:00,1.699,-,1.3
10/28/2018,8:00,1.961,-,1.35
10/28/2018,9:00,1.792,-,1.12
10/28/2018,10:00,1.222,-,0.51
10/28/2018,11:00,0.377,-,-0.19
10/28/2018,12:00,-0.579,-,-0.92
10/28/2018,13:00,-1.466,-,-1.69
10/28/2018,14:00,-2.143,-,-2.37
10/28/2018,15:00,-2.487,-,-2.81
10/28/2018,16:00,-2.377,-,-2.61
10/28/2018,17:00,-1.81,-,-2.11
10/28/2018,18:00,-0.974,-,-1.37
10/28/2018,19:00,-0.102,-,-0.54
10/28/2018,20:00,0.631,-,0.15
10/28/2018,21:00,1.087,-,0.65
10/28/2018,22:00,1.189,-,0.87
10/28/2018,23:00,0.962,-,0.69
10/29/2018,0:00,0.506,-,0.25
10/29/2018,1:00,-0.021,-,-0.19
10/29/2018,2:00,-0.464,-,-0.48
10/29/2018,3:00,-0.699,-,-0.56
10/29/2018,4:00,-0.599,-,-0.28
10/29/2018,5:00,-0.109,-,0.21
10/29/2018,6:00,0.621,-,0.89
10/29/2018,7:00,1.32,-,1.49
10/29/2018,8:00,1.788,-,1.91
10/29/2018,9:00,1.908,-,1.94
10/29/2018,10:00,1.624,-,1.59
10/29/2018,11:00,0.982,-,1
10/29/2018,12:00,0.119,-,0.3
10/29/2018,13:00,-0.79,-,-0.48
10/29/2018,14:00,-1.582,-,-1.23
10/29/2018,15:00,-2.151,-,-1.83
10/29/2018,16:00,-2.393,-,-2.16
10/29/2018,17:00,-2.202,-,-2
10/29/2018,18:00,-1.615,-,-1.56
10/29/2018,19:00,-0.839,-,-0.93
10/29/2018,20:00,-0.072,-,-0.2
10/29/2018,21:00,0.558,-,0.45
10/29/2018,22:00,0.933,-,0.85
10/29/2018,23:00,0.987,-,0.92
10/30/2018,0:00,0.756,-,0.7
10/30/2018,1:00,0.351,-,0.33
10/30/2018,2:00,-0.082,-,-0.02
10/30/2018,3:00,-0.422,-,-0.27
10/30/2018,4:00,-0.568,-,-0.29
10/30/2018,5:00,-0.4,-,-0.1
10/30/2018,6:00,0.105,-,0.29
10/30/2018,7:00,0.767,-,0.81
10/30/2018,8:00,1.348,-,1.28
10/30/2018,9:00,1.703,-,1.56
10/30/2018,10:00,1.741,-,1.52
10/30/2018,11:00,1.413,-,1.14
10/30/2018,12:00,0.777,-,0.56
10/30/2018,13:00,-0.023,-,-0.12
10/30/2018,14:00,-0.829,-,-0.76
10/30/2018,15:00,-1.515,-,-1.4
10/30/2018,16:00,-2.001,-,-1.86
10/30/2018,17:00,-2.186,-,-2.04
10/30/2018,18:00,-1.98,-,-1.76
10/30/2018,19:00,-1.45,-,-1.24
10/30/2018,20:00,-0.783,-,-0.61
10/30/2018,21:00,-0.121,-,0.08
10/30/2018,22:00,0.434,-,0.72
10/30/2018,23:00,0.762,-,1.07
