Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
10/27/2017,16:00,-1.233,-,-0.88
10/27/2017,17:00,-1.49,-,-1.09
10/27/2017,18:00,-1.511,-,-1.1
10/27/2017,19:00,-1.261,-,-0.89
10/27/2017,20:00,-0.821,-,-0.45
10/27/2017,21:00,-0.333,-,0.03
10/27/2017,22:00,0.127,-,0.6
10/27/2017,23:00,0.5,-,1.02
10/28/2017,0:00,0.695,-,1.19
10/28/2017,1:00,0.675,-,1.19
10/28/2017,2:00,0.477,-,1.1
10/28/2017,3:00,0.179,-,0.89
10/28/2017,4:00,-0.12,-,0.73
10/28/2017,5:00,-0.336,-,0.61
10/28/2017,6:00,-0.402,-,0.61
10/28/2017,7:00,-0.251,-,0.72
10/28/2017,8:00,0.098,-,0.91
10/28/2017,9:00,0.501,-,1.24
10/28/2017,10:00,0.83,-,1.5
10/28/2017,11:00,1.022,-,1.58
10/28/2017,12:00,1.011,-,1.62
10/28/2017,13:00,0.767,-,1.54
10/28/2017,14:00,0.342,-,1.22
10/28/2017,15:00,-0.173,-,0.77
10/28/2017,16:00,-0.671,-,0.27
10/28/2017,17:00,-1.065,-,-0.21
10/28/2017,18:00,-1.311,-,-0.52
10/28/2017,19:00,-1.356,-,-0.51
10/28/2017,20:00,-1.158,-,-0.39
10/28/2017,21:00,-0.782,-,-0.08
10/28/2017,22:00,-0.344,-,0.42
10/28/2017,23:00,0.092,-,0.99
10/29/2017,0:00,0.46,-,1.3
10/29/2017,1:00,0.674,-,1.69
10/29/2017,2:00,0.689,-,1.64
10/29/2017,3:00,0.522,-,1.54
10/29/2017,4:00,0.236,-,1.32
10/29/2017,5:00,-0.07,-,1.04
10/29/2017,6:00,-0.321,-,0.92
10/29/2017,7:00,-0.453,-,0.88
10/29/2017,8:00,-0.379,-,0.28
10/29/2017,9:00,-0.102,-,0.25
10/29/2017,10:00,0.257,-,0.35
10/29/2017,11:00,0.586,-,0.4
10/29/2017,12:00,0.824,-,0.52
10/29/2017,13:00,0.899,-,0.57
10/29/2017,14:00,0.762,-,0.4
10/29/2017,15:00,0.433,-,0.23
10/29/2017,16:00,-0.017,-,-0.22
10/29/2017,17:00,-0.484,-,-0.63
10/29/2017,18:00,-0.888,-,-0.92
10/29/2017,19:00,-1.186,-,-1.28
10/29/2017,20:00,-1.297,-,-1.5
10/29/2017,21:00,-1.149,-,-1.55
10/29/2017,22:00,-0.803,-,-1.46
10/29/2017,23:00,-0.368,-,-1.22
10/30/2017,0:00,0.096,-,-0.92
10/30/2017,1:00,0.512,-,-0.62
10/30/2017,2:00,0.77,-,-0.38
10/30/2017,3:00,0.805,-,-0.28
10/30/2017,4:00,0.622,-,-0.27
10/30/2017,5:00,0.297,-,-0.33
10/30/2017,6:00,-0.075,-,-0.56
10/30/2017,7:00,-0.426,-,-0.89
10/30/2017,8:00,-0.661,-,-1.14
10/30/2017,9:00,-0.658,-,-1.32
10/30/2017,10:00,-0.411,-,-1.4
10/30/2017,11:00,-0.04,-,-1.21
10/30/2017,12:00,0.357,-,-0.86
10/30/2017,13:00,0.712,-,-0.4
10/30/2017,14:00,0.917,-,-0.07
10/30/2017,15:00,0.886,-,0.12
10/30/2017,16:00,0.618,-,0.09
10/30/2017,17:00,0.189,-,-0.15
10/30/2017,18:00,-0.299,-,-0.48
10/30/2017,19:00,-0.772,-,-0.87
10/30/2017,20:00,-1.157,-,-1.17
10/30/2017,21:00,-1.321,-,-1.26
10/30/2017,22:00,-1.186,-,-1.17
10/30/2017,23:00,-0.822,-,-0.93
10/31/2017,0:00,-0.337,-,-0.49
10/31/2017,1:00,0.206,-,0.11
10/31/2017,2:00,0.69,-,0.65
10/31/2017,3:00,0.968,-,1.03
10/31/2017,4:00,0.969,-,1.14
10/31/2017,5:00,0.716,-,0.94
10/31/2017,6:00,0.294,-,0.55
10/31/2017,7:00,-0.203,-,0.02
10/31/2017,8:00,-0.686,-,-0.43
10/31/2017,9:00,-1.012,-,-0.82
10/31/2017,10:00,-1.036,-,-0.98
10/31/2017,11:00,-0.766,-,-0.81
10/31/2017,12:00,-0.319,-,-0.47
10/31/2017,13:00,0.215,-,0.04
10/31/2017,14:00,0.726,-,0.52
10/31/2017,15:00,1.052,-,0.92
10/31/2017,16:00,1.086,-,1.04
10/31/2017,17:00,0.834,-,0.75
10/31/2017,18:00,0.377,-,0.22
10/31/2017,19:00,-0.182,-,-0.38
10/31/2017,20:00,-0.75,-,-0.97
10/31/2017,21:00,-1.203,-,-1.48
10/31/2017,22:00,-1.377,-,-1.63
10/31/2017,23:00,-1.206,-,-1.48
