Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
6/27/2018,12:00,-0.502,-,-0.53
6/27/2018,13:00,-0.293,-,-0.14
6/27/2018,14:00,0.186,-,0.39
6/27/2018,15:00,0.796,-,1.19
6/27/2018,16:00,1.381,-,1.94
6/27/2018,17:00,1.751,-,2.35
6/27/2018,18:00,1.772,-,2.27
6/27/2018,19:00,1.427,-,1.76
6/27/2018,20:00,0.797,-,1.03
6/27/2018,21:00,0.011,-,0.1
6/27/2018,22:00,-0.821,-,-0.76
6/27/2018,23:00,-1.603,-,-1.56
6/28/2018,0:00,-2.169,-,-2.13
6/28/2018,1:00,-2.342,-,-2.16
6/28/2018,2:00,-2.094,-,-1.63
6/28/2018,3:00,-1.516,-,-0.92
6/28/2018,4:00,-0.732,-,-0.05
6/28/2018,5:00,0.075,-,0.73
6/28/2018,6:00,0.693,-,1.3
6/28/2018,7:00,0.994,-,1.61
6/28/2018,8:00,0.97,-,1.37
6/28/2018,9:00,0.703,-,0.87
6/28/2018,10:00,0.309,-,0.33
6/28/2018,11:00,-0.117,-,-0.16
6/28/2018,12:00,-0.435,-,-0.5
6/28/2018,13:00,-0.459,-,-0.44
6/28/2018,14:00,-0.136,-,0.02
6/28/2018,15:00,0.41,-,0.71
6/28/2018,16:00,1.019,-,1.51
6/28/2018,17:00,1.535,-,2.17
6/28/2018,18:00,1.779,-,2.41
6/28/2018,19:00,1.649,-,2.1
6/28/2018,20:00,1.171,-,1.44
6/28/2018,21:00,0.463,-,0.63
6/28/2018,22:00,-0.342,-,-0.26
6/28/2018,23:00,-1.147,-,-1.13
6/29/2018,0:00,-1.849,-,-1.81
6/29/2018,1:00,-2.265,-,-2.16
6/29/2018,2:00,-2.252,-,-1.73
6/29/2018,3:00,-1.85,-,-1.2
6/29/2018,4:00,-1.183,-,-0.76
6/29/2018,5:00,-0.382,-,0
6/29/2018,6:00,0.365,-,0.88
6/29/2018,7:00,0.864,-,1.58
6/29/2018,8:00,1.033,-,1.2
6/29/2018,9:00,0.906,-,1.14
6/29/2018,10:00,0.58,-,0.92
6/29/2018,11:00,0.16,-,0.44
6/29/2018,12:00,-0.25,-,0.17
6/29/2018,13:00,-0.485,-,-0.04
6/29/2018,14:00,-0.383,-,0.25
6/29/2018,15:00,0.042,-,0.65
6/29/2018,16:00,0.626,-,1.14
6/29/2018,17:00,1.208,-,1.71
6/29/2018,18:00,1.629,-,2.12
6/29/2018,19:00,1.729,-,2.1
6/29/2018,20:00,1.451,-,1.79
6/29/2018,21:00,0.87,-,1.17
6/29/2018,22:00,0.115,-,0.38
6/29/2018,23:00,-0.688,-,-0.46
6/30/2018,0:00,-1.443,-,-1.26
6/30/2018,1:00,-2.024,-,-1.96
6/30/2018,2:00,-2.253,-,-2.17
6/30/2018,3:00,-2.054,-,-1.73
6/30/2018,4:00,-1.522,-,-1.11
6/30/2018,5:00,-0.796,-,-0.27
6/30/2018,6:00,-0.017,-,0.52
6/30/2018,7:00,0.628,-,1.32
6/30/2018,8:00,0.984,-,1.63
6/30/2018,9:00,1.022,-,1.56
6/30/2018,10:00,0.801,-,1.16
6/30/2018,11:00,0.416,-,0.66
6/30/2018,12:00,-0.021,-,0.18
6/30/2018,13:00,-0.386,-,-0.17
6/30/2018,14:00,-0.511,-,-0.36
6/30/2018,15:00,-0.284,-,-0.03
6/30/2018,16:00,0.221,-,0.51
6/30/2018,17:00,0.82,-,1.2
6/30/2018,18:00,1.351,-,1.93
6/30/2018,19:00,1.656,-,2.39
6/30/2018,20:00,1.61,-,2.6
6/30/2018,21:00,1.211,-,2
6/30/2018,22:00,0.556,-,1.31
6/30/2018,23:00,-0.227,-,0.43
