Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
4/27/2018,9:00,-0.947,-,-0.21
4/27/2018,10:00,-1.512,-,-0.81
4/27/2018,11:00,-1.717,-,-1.17
4/27/2018,12:00,-1.529,-,-1.01
4/27/2018,13:00,-1.008,-,-0.49
4/27/2018,14:00,-0.257,-,0.08
4/27/2018,15:00,0.52,-,0.86
4/27/2018,16:00,1.079,-,1.4
4/27/2018,17:00,1.286,-,1.59
4/27/2018,18:00,1.121,-,1.42
4/27/2018,19:00,0.637,-,0.93
4/27/2018,20:00,-0.067,-,0.2
4/27/2018,21:00,-0.87,-,-0.52
4/27/2018,22:00,-1.579,-,-1.28
4/27/2018,23:00,-1.967,-,-1.72
4/28/2018,0:00,-1.923,-,-1.8
4/28/2018,1:00,-1.481,-,-1.4
4/28/2018,2:00,-0.736,-,-0.67
4/28/2018,3:00,0.132,-,0.07
4/28/2018,4:00,0.869,-,0.79
4/28/2018,5:00,1.285,-,1.24
4/28/2018,6:00,1.319,-,1.42
4/28/2018,7:00,1.001,-,1.04
4/28/2018,8:00,0.422,-,0.4
4/28/2018,9:00,-0.301,-,-0.29
4/28/2018,10:00,-1.012,-,-1.05
4/28/2018,11:00,-1.495,-,-1.62
4/28/2018,12:00,-1.576,-,-1.82
4/28/2018,13:00,-1.246,-,-1.43
4/28/2018,14:00,-0.597,-,-0.79
4/28/2018,15:00,0.215,-,-0.03
4/28/2018,16:00,0.95,-,0.73
4/28/2018,17:00,1.386,-,1.24
4/28/2018,18:00,1.421,-,1.38
4/28/2018,19:00,1.067,-,1.05
4/28/2018,20:00,0.413,-,0.3
4/28/2018,21:00,-0.414,-,-0.44
4/28/2018,22:00,-1.274,-,-1.21
4/28/2018,23:00,-1.97,-,-1.85
4/29/2018,0:00,-2.279,-,-2.27
4/29/2018,1:00,-2.109,-,-2.09
4/29/2018,2:00,-1.525,-,-1.57
4/29/2018,3:00,-0.666,-,-0.84
4/29/2018,4:00,0.25,-,-0.03
4/29/2018,5:00,0.97,-,0.68
4/29/2018,6:00,1.324,-,1.13
4/29/2018,7:00,1.272,-,1.07
4/29/2018,8:00,0.875,-,0.69
4/29/2018,9:00,0.259,-,0.02
4/29/2018,10:00,-0.448,-,-0.74
4/29/2018,11:00,-1.085,-,-1.32
4/29/2018,12:00,-1.431,-,-1.8
4/29/2018,13:00,-1.339,-,-1.72
4/29/2018,14:00,-0.849,-,-1.24
4/29/2018,15:00,-0.108,-,-0.5
4/29/2018,16:00,0.695,-,0.33
4/29/2018,17:00,1.319,-,0.99
4/29/2018,18:00,1.573,-,1.39
4/29/2018,19:00,1.4,-,1.26
4/29/2018,20:00,0.856,-,0.61
4/29/2018,21:00,0.073,-,-0.16
4/29/2018,22:00,-0.812,-,-1.02
4/29/2018,23:00,-1.665,-,-1.8
4/30/2018,0:00,-2.279,-,-2.49
4/30/2018,1:00,-2.441,-,-2.8
4/30/2018,2:00,-2.11,-,-2.34
4/30/2018,3:00,-1.403,-,-1.69
4/30/2018,4:00,-0.488,-,-0.81
4/30/2018,5:00,0.41,-,0.17
4/30/2018,6:00,1.048,-,0.78
4/30/2018,7:00,1.286,-,1.1
4/30/2018,8:00,1.125,-,1.03
4/30/2018,9:00,0.666,-,0.36
4/30/2018,10:00,0.048,-,-0.38
4/30/2018,11:00,-0.606,-,-1.12
4/30/2018,12:00,-1.125,-,-1.76
4/30/2018,13:00,-1.288,-,-2.06
4/30/2018,14:00,-1.004,-,-1.56
4/30/2018,15:00,-0.387,-,-0.88
4/30/2018,16:00,0.383,-,-0.04
4/30/2018,17:00,1.109,-,0.77
4/30/2018,18:00,1.564,-,1.37
4/30/2018,19:00,1.6,-,1.63
4/30/2018,20:00,1.216,-,1.3
4/30/2018,21:00,0.524,-,0.54
4/30/2018,22:00,-0.327,-,-0.31
4/30/2018,23:00,-1.213,-,-1.19
