Date,Time (GMT),Predicted (ft),Preliminary (ft),Verified (ft)
9/27/2018,17:00,-0.145,-,0.68
9/27/2018,18:00,0.703,-,1.59
9/27/2018,19:00,1.374,-,2.31
9/27/2018,20:00,1.698,-,2.56
9/27/2018,21:00,1.613,-,2.19
9/27/2018,22:00,1.181,-,1.63
9/27/2018,23:00,0.524,-,0.84
9/28/2018,0:00,-0.196,-,0.02
9/28/2018,1:00,-0.809,-,-0.65
9/28/2018,2:00,-1.158,-,-0.98
9/28/2018,3:00,-1.092,-,-0.66
9/28/2018,4:00,-0.581,-,-0.08
9/28/2018,5:00,0.199,-,0.79
9/28/2018,6:00,0.992,-,1.79
9/28/2018,7:00,1.594,-,2.35
9/28/2018,8:00,1.847,-,2.46
9/28/2018,9:00,1.679,-,2.06
9/28/2018,10:00,1.147,-,1.49
9/28/2018,11:00,0.38,-,0.66
9/28/2018,12:00,-0.463,-,-0.21
9/28/2018,13:00,-1.21,-,-1.04
9/28/2018,14:00,-1.723,-,-1.61
9/28/2018,15:00,-1.863,-,-1.53
9/28/2018,16:00,-1.538,-,-1.07
9/28/2018,17:00,-0.83,-,-0.3
9/28/2018,18:00,0.03,-,0.73
9/28/2018,19:00,0.823,-,1.64
9/28/2018,20:00,1.382,-,2.16
9/28/2018,21:00,1.584,-,2.29
9/28/2018,22:00,1.405,-,1.93
9/28/2018,23:00,0.92,-,1.27
9/29/2018,0:00,0.267,-,0.47
9/29/2018,1:00,-0.375,-,-0.21
9/29/2018,2:00,-0.847,-,-0.74
9/29/2018,3:00,-1.016,-,-0.48
9/29/2018,4:00,-0.767,-,-0.6
9/29/2018,5:00,-0.123,-,0.08
9/29/2018,6:00,0.69,-,0.99
9/29/2018,7:00,1.406,-,1.67
9/29/2018,8:00,1.848,-,2.15
9/29/2018,9:00,1.906,-,2.1
9/29/2018,10:00,1.558,-,1.64
9/29/2018,11:00,0.885,-,0.9
9/29/2018,12:00,0.037,-,0.09
9/29/2018,13:00,-0.802,-,-0.7
9/29/2018,14:00,-1.475,-,-1.41
9/29/2018,15:00,-1.872,-,-1.83
9/29/2018,16:00,-1.882,-,-1.78
9/29/2018,17:00,-1.445,-,-1.24
9/29/2018,18:00,-0.694,-,-0.52
9/29/2018,19:00,0.125,-,0.31
9/29/2018,20:00,0.826,-,1.04
9/29/2018,21:00,1.28,-,1.51
9/29/2018,22:00,1.396,-,1.57
9/29/2018,23:00,1.165,-,1.17
9/30/2018,0:00,0.678,-,0.68
9/30/2018,1:00,0.088,-,0.12
9/30/2018,2:00,-0.432,-,-0.36
9/30/2018,3:00,-0.757,-,-0.63
9/30/2018,4:00,-0.775,-,-0.48
9/30/2018,5:00,-0.395,-,0.01
9/30/2018,6:00,0.306,-,0.6
9/30/2018,7:00,1.07,-,1.3
9/30/2018,8:00,1.661,-,1.92
9/30/2018,9:00,1.949,-,2.02
9/30/2018,10:00,1.856,-,1.85
9/30/2018,11:00,1.381,-,1.35
9/30/2018,12:00,0.632,-,0.69
9/30/2018,13:00,-0.222,-,-0.08
9/30/2018,14:00,-1.003,-,-0.81
9/30/2018,15:00,-1.589,-,-1.4
9/30/2018,16:00,-1.895,-,-1.69
9/30/2018,17:00,-1.82,-,-1.58
9/30/2018,18:00,-1.342,-,-1.02
9/30/2018,19:00,-0.629,-,-0.35
9/30/2018,20:00,0.101,-,0.42
9/30/2018,21:00,0.709,-,1.11
9/30/2018,22:00,1.093,-,1.51
9/30/2018,23:00,1.166,-,1.49
